exam_1,exam_2,exam_3,attendance_rate,engagement_score,group_work_score,revision_hours,quiz_score,final_pass_score
46.53,31.97,50.0,60.0,3.97,36.95,4.74,4.0,31.57
68.32,57.41,59.63,82.65,5.36,47.8,12.45,55.0,52.04
42.11,30.0,50.0,60.0,2.0,0.0,4.42,0.0,26.87
69.01,66.77,84.77,73.15,4.81,16.35,9.74,49.0,64.19
40.0,30.0,50.0,71.87,2.0,0.0,6.43,0.0,29.48
65.33,59.54,78.51,78.81,6.31,79.85,9.05,40.0,67.81
64.89,61.85,64.02,76.48,4.72,19.23,7.57,24.0,49.41
87.46,95.0,100.0,100.0,9.72,100.0,20.0,76.0,92.21
100.0,95.0,100.0,100.0,8.91,100.0,20.0,100.0,94.32
81.1,82.42,92.26,95.03,8.81,99.1,20.0,74.0,86.27
68.11,51.5,71.33,73.9,2.0,35.22,5.17,28.0,44.56
97.45,93.06,97.21,100.0,8.25,86.84,20.0,100.0,99.9
40.0,32.63,52.23,60.0,2.0,0.0,0.0,15.0,36.15
44.17,35.01,50.0,64.17,2.0,0.0,5.29,26.0,30.03
74.42,59.81,72.47,76.94,5.38,27.37,0.0,65.0,63.97
96.85,88.82,95.09,99.13,8.07,100.0,19.38,100.0,99.9
69.73,62.51,69.15,87.65,7.74,47.6,16.08,29.0,67.62
48.6,57.4,67.63,73.82,3.24,47.51,11.09,20.0,56.76
40.0,30.0,56.78,60.12,4.18,0.0,1.76,12.0,34.48
100.0,73.51,86.18,99.61,6.52,100.0,14.22,84.0,87.9
94.13,92.7,100.0,100.0,10.0,88.24,20.0,58.0,93.31
77.9,79.11,82.29,95.96,9.68,88.13,13.81,92.0,79.46
47.98,47.46,64.07,61.17,4.87,44.98,1.07,25.0,48.47
44.27,35.78,54.07,68.25,2.0,3.74,8.42,0.0,37.65
40.0,31.04,53.4,61.46,2.0,0.0,0.0,21.0,26.95
69.6,62.0,76.16,88.35,5.93,74.45,5.49,41.0,53.96
42.12,44.56,50.0,64.99,2.0,17.66,0.0,35.0,39.01
40.0,37.41,58.15,67.24,3.83,6.87,0.68,20.0,36.17
68.35,60.62,70.13,66.35,5.47,0.0,4.38,46.0,48.25
59.85,48.38,67.01,65.22,4.0,53.57,12.14,19.0,57.6
58.77,53.18,59.05,72.28,5.5,13.59,5.28,28.0,51.07
90.98,76.86,90.36,95.19,9.38,59.39,9.73,75.0,83.25
69.34,76.27,69.08,80.22,5.47,49.55,3.99,49.0,62.02
53.13,53.51,55.15,70.37,4.1,13.08,10.65,37.0,43.62
83.63,56.95,69.74,73.69,9.77,82.6,12.73,84.0,69.66
44.21,30.0,50.0,64.33,2.09,8.83,3.27,0.0,37.63
73.85,78.59,72.84,81.22,5.45,68.73,9.41,62.0,69.88
69.51,70.64,75.78,80.11,6.32,41.29,11.91,48.0,60.36
40.0,34.25,50.0,65.43,3.55,19.73,4.29,0.0,33.53
100.0,95.0,93.5,97.4,10.0,100.0,18.98,100.0,99.73
53.29,30.0,50.0,64.14,2.65,0.0,0.0,16.0,31.22
78.08,62.34,78.18,87.02,7.21,31.56,13.41,69.0,72.02
100.0,93.16,98.41,100.0,10.0,83.9,18.74,86.0,99.9
99.09,95.0,91.65,94.0,9.13,100.0,20.0,82.0,99.9
71.87,58.1,84.16,75.36,5.69,55.16,10.4,57.0,56.56
58.95,42.53,65.39,67.54,4.91,32.36,9.84,45.0,57.37
100.0,80.77,96.67,99.92,8.81,99.98,20.0,100.0,97.57
85.53,91.2,94.96,85.6,8.53,100.0,20.0,79.0,90.9
55.97,38.62,52.15,66.63,3.7,0.0,7.9,30.0,38.99
42.75,34.94,56.98,63.98,2.0,8.03,0.0,41.0,39.82
40.0,34.95,54.76,69.34,2.0,0.0,0.0,0.0,28.18
72.46,61.55,77.92,89.93,6.18,67.06,11.11,61.0,70.8
61.98,46.78,65.32,69.29,8.38,68.02,11.42,44.0,62.05
100.0,82.66,97.11,100.0,9.77,93.87,17.39,100.0,99.9
69.99,72.56,84.21,79.17,7.69,79.21,14.84,87.0,81.86
100.0,95.0,87.36,100.0,10.0,69.28,20.0,91.0,84.57
52.13,40.52,51.19,62.44,2.0,28.19,3.46,6.0,36.77
86.96,95.0,100.0,97.67,7.79,100.0,17.72,100.0,99.9
52.54,34.45,66.01,64.6,2.98,18.56,1.57,49.0,36.83
92.84,73.19,100.0,100.0,8.32,93.34,20.0,63.0,86.23
43.09,47.58,55.2,60.0,2.0,0.0,0.0,0.0,34.27
74.88,78.99,82.65,85.59,6.11,64.1,7.66,65.0,59.75
44.87,36.0,50.0,60.0,2.0,22.16,9.36,1.0,37.71
62.0,49.54,71.28,66.7,6.44,49.96,3.88,40.0,50.86
81.99,73.52,93.61,85.26,6.93,67.77,11.94,71.0,77.96
57.75,47.25,68.23,73.75,5.83,24.18,7.76,16.0,50.7
48.31,42.03,52.37,60.36,2.0,0.0,2.28,0.0,31.96
87.98,90.39,93.0,100.0,10.0,100.0,19.21,88.0,92.9
63.7,63.58,75.66,78.88,3.23,60.33,14.45,42.0,56.6
51.97,46.87,60.79,71.23,4.22,2.86,2.14,6.0,39.56
68.74,69.91,78.93,83.96,4.71,55.4,11.01,42.0,61.33
100.0,95.0,95.81,100.0,10.0,81.46,19.81,100.0,99.28
100.0,95.0,97.88,100.0,8.59,90.89,16.84,97.0,95.22
91.86,89.2,93.83,100.0,6.91,100.0,20.0,100.0,87.64
77.44,74.35,82.16,93.31,6.44,89.39,15.94,54.0,71.49
77.18,58.95,74.64,87.3,8.9,71.71,13.6,66.0,68.9
40.0,30.0,60.15,68.16,2.0,0.0,3.85,33.0,37.22
46.45,43.33,54.36,72.75,4.29,28.66,3.75,27.0,43.62
66.71,30.0,66.5,81.84,4.28,12.92,2.05,35.0,46.21
40.0,30.0,50.0,60.0,2.0,15.06,0.0,4.0,30.21
46.87,30.0,50.28,65.01,4.94,0.0,0.0,0.0,29.81
49.04,33.89,51.74,60.0,2.0,0.0,0.0,14.0,28.76
63.68,66.35,63.03,84.99,6.11,33.7,7.1,46.0,52.09
85.7,83.12,85.04,95.08,9.07,100.0,13.11,100.0,85.54
97.89,95.0,94.17,100.0,10.0,97.07,17.6,100.0,93.31
73.36,79.24,76.51,97.54,5.34,58.87,20.0,61.0,87.11
44.86,32.53,53.83,67.47,5.76,0.0,0.89,18.0,47.51
40.0,41.97,51.46,60.0,4.19,0.0,5.66,0.0,37.68
42.6,30.0,50.0,60.0,2.57,3.33,1.5,17.0,28.11
50.06,41.48,50.75,63.22,2.89,5.75,0.0,0.0,32.98
51.89,34.74,52.46,62.28,2.47,0.0,1.56,14.0,36.31
69.21,51.25,70.81,81.11,5.64,21.29,2.62,51.0,44.76
40.0,30.09,50.0,60.0,2.95,0.0,0.0,16.0,31.32
82.34,63.84,85.55,80.52,5.91,89.35,8.33,50.0,62.25
76.13,61.83,79.58,74.37,7.35,51.91,10.06,46.0,63.88
48.61,50.31,79.88,83.2,6.36,72.55,8.53,54.0,56.15
100.0,95.0,100.0,100.0,10.0,100.0,18.91,83.0,95.57
40.0,30.0,50.0,60.0,2.0,8.78,0.0,17.0,28.95
75.19,81.27,80.37,98.34,9.19,67.64,17.0,93.0,85.23
75.39,62.28,78.08,78.92,5.88,53.28,6.67,50.0,67.1
73.31,54.86,76.55,60.43,4.04,22.1,3.56,33.0,55.12
99.48,83.79,98.82,100.0,7.62,73.76,19.2,84.0,99.9
91.06,90.96,88.62,95.76,8.93,81.15,20.0,100.0,90.33
40.0,35.87,51.1,61.94,2.0,2.45,2.67,21.0,41.18
66.12,45.8,72.9,75.58,5.84,8.6,16.23,31.0,52.37
83.88,63.22,80.34,83.95,8.13,37.93,9.17,39.0,57.92
59.84,50.3,64.06,85.1,4.45,12.31,0.0,31.0,50.05
83.7,73.72,86.42,93.32,8.45,50.08,17.02,70.0,87.42
97.91,80.5,81.24,86.62,8.77,75.4,11.98,66.0,76.31
100.0,95.0,93.49,98.42,9.75,93.31,20.0,100.0,99.9
48.28,30.0,55.91,70.37,2.0,0.0,3.08,17.0,31.79
56.18,55.09,69.61,82.85,5.57,52.15,3.41,4.0,54.42
40.38,31.99,54.12,69.58,2.09,25.57,0.79,17.0,39.81
86.85,77.92,94.8,92.54,7.67,86.3,17.55,91.0,88.83
40.0,30.0,50.0,66.0,2.0,32.75,0.92,0.0,25.23
90.87,66.28,88.67,88.59,7.87,66.38,12.48,53.0,77.23
63.14,50.05,54.65,66.43,3.63,25.59,6.99,14.0,36.92
46.34,42.47,61.08,69.0,4.22,4.86,6.98,25.0,43.66
52.84,30.0,55.04,72.58,3.47,0.0,0.0,0.0,29.8
57.41,48.92,59.56,72.85,2.81,30.65,11.49,29.0,50.15
100.0,93.87,98.33,100.0,8.7,100.0,15.36,87.0,93.42
70.36,60.13,73.49,86.69,6.91,34.02,11.92,50.0,65.45
91.1,84.89,90.38,94.68,7.89,68.03,14.46,69.0,75.12
100.0,95.0,100.0,100.0,10.0,100.0,20.0,87.0,91.32
86.32,57.96,75.47,71.71,7.07,60.89,14.97,64.0,79.92
58.59,45.13,62.07,60.0,2.62,6.39,7.09,38.0,50.29
81.6,64.42,95.06,98.78,8.41,51.87,15.0,75.0,81.25
59.01,51.54,69.08,66.32,4.4,38.63,3.17,22.0,40.25
50.5,53.73,68.41,71.59,2.73,24.68,1.9,42.0,49.0
41.1,30.0,50.0,70.5,2.0,0.0,0.0,0.0,31.22
87.02,88.68,100.0,97.87,9.18,64.09,16.08,90.0,87.48
46.76,34.74,72.49,83.19,5.69,42.17,9.81,50.0,48.23
75.28,75.41,79.32,80.95,8.34,78.84,8.03,52.0,67.15
51.12,37.73,53.01,65.05,2.26,0.0,5.03,0.0,40.21
88.44,84.22,82.06,88.2,5.15,77.8,10.23,81.0,81.72
48.84,51.81,60.22,75.23,4.3,7.58,2.55,1.0,45.43
78.75,48.81,75.37,75.88,8.66,55.5,10.35,62.0,69.98
89.6,95.0,98.97,90.02,10.0,99.38,20.0,60.0,85.59
77.54,95.0,91.71,91.43,8.45,77.9,15.8,87.0,78.16
53.69,50.2,65.66,77.06,6.5,6.46,11.53,39.0,53.99
40.0,30.0,51.45,60.0,3.15,0.0,0.77,5.0,35.44
100.0,92.17,100.0,95.87,10.0,100.0,19.1,100.0,99.9
95.43,95.0,94.13,100.0,10.0,100.0,16.26,83.0,87.8
92.83,64.97,90.72,100.0,6.97,70.43,18.09,61.0,81.89
61.52,54.63,66.1,68.79,2.71,43.0,3.32,33.0,45.42
59.01,58.3,65.22,74.07,6.25,74.76,7.83,41.0,56.5
58.77,53.75,61.07,66.71,5.05,39.51,5.52,24.0,42.68
100.0,94.53,100.0,87.56,9.21,77.28,20.0,96.0,98.91
70.89,74.02,81.85,87.0,6.29,76.04,6.31,56.0,70.8
58.58,30.0,54.2,61.79,2.22,3.94,0.98,1.0,27.37
55.22,45.73,64.37,80.35,3.23,16.95,2.26,25.0,43.2
97.24,95.0,100.0,91.73,10.0,100.0,16.77,87.0,86.53
100.0,95.0,98.78,96.45,9.95,100.0,17.16,100.0,88.65
100.0,82.23,100.0,99.43,10.0,100.0,20.0,92.0,89.15
97.1,85.12,93.44,96.42,7.15,97.21,18.01,100.0,91.88
72.93,48.72,71.22,86.27,4.86,37.49,3.77,49.0,54.32
40.0,30.0,53.97,60.0,3.06,0.0,0.67,0.0,30.38
87.02,59.33,79.92,83.54,7.57,100.0,14.22,47.0,70.09
66.34,67.27,69.29,71.4,4.41,42.1,8.69,47.0,63.01
69.86,75.28,81.0,87.26,8.16,42.04,6.63,45.0,64.89
69.5,80.61,75.42,77.09,6.33,28.13,6.57,41.0,68.06
40.0,30.0,50.0,60.0,4.76,3.03,0.0,13.0,30.37
90.97,84.79,90.7,89.0,7.82,75.8,20.0,79.0,89.8
88.99,87.49,96.89,92.08,9.94,76.04,9.47,97.0,87.34
84.89,77.93,89.43,91.34,7.94,100.0,11.63,65.0,73.55
100.0,83.03,96.35,91.21,9.07,100.0,18.43,65.0,96.47
84.33,71.7,81.5,91.38,8.89,56.83,8.86,66.0,83.48
56.57,46.39,64.44,67.85,2.07,73.03,2.14,48.0,48.64
68.44,62.01,74.73,83.61,2.84,16.51,9.78,37.0,55.92
75.8,75.77,76.93,81.98,5.35,51.79,11.55,79.0,76.75
75.71,74.27,75.25,75.7,4.52,40.24,12.44,47.0,65.04
94.34,79.1,100.0,100.0,6.35,100.0,20.0,100.0,95.66
93.48,75.17,89.83,100.0,9.39,91.69,15.65,79.0,87.89
98.4,95.0,100.0,100.0,8.86,91.74,17.52,71.0,92.67
95.28,89.3,100.0,97.94,9.51,100.0,20.0,90.0,91.98
61.58,64.39,60.31,76.42,6.49,57.57,15.72,61.0,61.99
47.08,30.0,50.0,64.84,2.73,29.22,2.22,0.0,38.37
100.0,95.0,100.0,100.0,10.0,100.0,16.89,93.0,99.9
56.93,31.77,58.98,71.45,4.35,16.26,7.35,23.0,44.91
55.89,30.0,53.48,60.0,3.79,35.04,4.8,16.0,46.03
55.8,59.04,58.6,66.94,3.85,19.17,1.96,0.0,37.69
48.04,64.41,62.09,74.5,3.37,42.43,5.14,22.0,50.82
87.03,78.14,89.94,87.06,4.87,88.08,17.55,65.0,78.11
42.22,30.0,52.32,60.0,2.92,0.0,4.18,10.0,33.51
40.0,38.06,50.0,60.0,2.0,0.0,0.0,13.0,30.32
89.88,74.8,87.55,66.7,10.0,95.0,7.84,68.0,76.35
68.92,77.81,81.87,87.59,9.31,86.41,17.44,80.0,67.97
95.39,77.48,92.06,88.99,9.68,79.28,14.88,49.0,74.96
54.45,30.0,59.31,67.7,4.18,14.96,3.78,1.0,28.95
46.88,35.7,50.0,65.68,3.24,25.47,1.88,1.0,31.98
40.0,46.96,57.28,73.15,4.86,70.91,5.97,26.0,41.32
85.72,66.1,82.69,89.7,7.68,78.85,10.67,61.0,65.5
92.61,87.19,96.64,98.99,10.0,100.0,20.0,71.0,86.43
40.0,30.0,50.0,60.0,2.0,5.72,0.0,15.0,29.66
62.81,60.87,74.16,76.29,3.51,47.35,8.97,25.0,69.9
42.93,36.88,52.87,60.0,2.61,0.0,1.4,0.0,30.87
44.6,30.0,50.0,60.0,3.86,11.7,0.0,12.0,31.17
100.0,87.41,96.44,100.0,9.3,67.3,20.0,80.0,85.01
90.58,71.77,81.65,81.33,8.18,83.35,13.23,85.0,75.04
83.96,82.95,90.33,92.17,5.72,60.79,20.0,44.0,82.07
97.86,89.68,100.0,88.83,8.66,100.0,19.14,85.0,99.9
49.19,51.34,59.14,69.62,2.5,36.03,10.14,14.0,40.7
52.91,52.64,65.08,68.83,2.77,23.52,9.3,36.0,50.42
100.0,92.6,100.0,100.0,10.0,79.79,20.0,87.0,99.9
69.37,46.2,69.6,79.13,5.03,68.43,8.1,45.0,67.59
95.06,76.23,94.91,88.29,9.78,81.35,20.0,77.0,89.74
66.47,71.48,75.45,79.17,7.13,85.08,15.3,40.0,63.73
46.56,30.0,50.0,67.98,2.0,0.0,1.04,13.0,27.54
40.0,30.0,50.71,68.96,2.0,0.0,0.0,29.0,22.87
62.12,36.72,68.74,61.37,2.55,0.0,11.38,18.0,45.21
96.64,83.91,100.0,100.0,8.78,100.0,19.57,86.0,99.9
100.0,79.56,100.0,100.0,9.63,100.0,17.38,83.0,88.84
83.73,95.0,84.94,97.53,10.0,79.03,19.2,93.0,89.66
56.05,38.76,55.07,61.69,2.38,0.0,0.0,0.0,33.41
97.4,90.89,96.11,96.7,10.0,92.23,20.0,85.0,94.44
41.22,42.72,50.0,60.0,6.22,1.78,2.57,0.0,31.2
77.15,67.54,87.8,85.86,6.6,48.39,11.88,42.0,67.94
64.7,72.76,73.24,78.79,5.63,71.15,9.67,71.0,69.36
64.78,74.67,68.98,79.48,4.16,32.8,7.64,8.0,56.11
94.69,95.0,100.0,100.0,10.0,62.07,18.63,100.0,97.37
45.91,42.61,50.0,82.42,5.1,13.17,6.27,13.0,38.12
43.51,35.45,58.13,67.18,2.0,0.0,1.05,4.0,32.63
64.05,63.2,86.88,83.64,5.51,24.74,13.53,33.0,64.24
53.67,36.48,71.49,60.0,3.81,35.79,4.52,25.0,49.92
90.12,89.89,100.0,100.0,8.34,61.48,20.0,100.0,95.81
84.64,74.87,88.92,100.0,8.63,88.06,19.3,74.0,79.91
68.39,45.25,59.34,70.07,4.77,30.92,5.44,53.0,53.26
40.0,45.6,58.4,74.13,2.14,0.0,0.0,0.0,35.84
40.0,38.75,55.5,63.26,4.65,0.0,2.14,8.0,38.0
43.72,35.95,54.63,63.31,2.89,0.0,0.0,4.0,35.41
70.43,72.2,79.59,76.12,4.81,72.81,9.54,34.0,65.96
100.0,80.24,100.0,100.0,10.0,94.01,20.0,100.0,88.53
98.83,95.0,96.84,95.02,9.51,66.43,19.46,89.0,88.82
78.6,76.53,95.16,80.74,6.35,60.07,8.21,64.0,78.95
68.07,35.58,66.01,62.9,4.59,29.99,7.42,21.0,42.77
83.91,76.33,78.49,90.22,6.56,90.36,8.82,54.0,73.99
57.68,36.22,70.05,74.19,4.52,18.42,6.27,37.0,45.85
98.84,79.63,99.82,100.0,10.0,100.0,18.59,100.0,99.9
79.46,67.31,70.63,81.04,4.79,37.11,7.8,28.0,64.75
66.95,52.12,81.54,82.32,5.82,22.48,6.26,65.0,56.97
40.0,30.0,54.07,60.0,2.34,9.43,2.79,20.0,37.58
60.07,64.5,74.98,71.77,4.56,65.56,7.72,51.0,64.34
80.15,84.59,85.31,84.77,8.43,100.0,14.87,99.0,88.79
47.09,30.0,53.38,60.0,3.59,8.23,0.0,0.0,30.66
40.0,38.97,52.08,60.0,2.56,36.16,9.49,2.0,28.83
91.36,88.4,90.11,95.24,7.57,89.08,18.34,79.0,93.52
40.0,30.0,51.05,60.0,4.57,1.64,3.87,4.0,30.2
100.0,94.33,98.58,96.63,8.07,68.15,13.72,93.0,89.81
42.44,43.01,66.95,76.7,5.36,30.3,4.5,15.0,46.75
53.02,53.88,70.88,67.09,4.31,62.67,2.9,22.0,43.63
40.0,32.45,55.07,60.0,2.0,0.0,0.0,0.0,23.9
78.79,88.36,75.44,85.45,6.82,40.77,10.64,80.0,71.01
96.04,92.03,100.0,95.56,9.68,93.46,20.0,84.0,89.88
90.52,83.92,92.44,94.8,6.47,58.05,19.61,94.0,82.0
40.0,39.08,62.83,60.0,3.5,24.79,0.0,19.0,37.32
100.0,95.0,84.91,100.0,10.0,65.45,18.33,92.0,93.88
44.73,44.72,66.28,68.46,4.36,49.36,8.46,40.0,46.46
99.81,95.0,91.24,94.1,10.0,100.0,20.0,100.0,97.33
87.46,66.53,87.98,98.22,9.2,99.44,20.0,81.0,72.64
47.32,30.0,50.3,60.0,3.86,0.41,2.29,0.0,33.8
55.53,41.5,50.4,60.0,2.0,15.5,7.49,0.0,37.72
93.11,84.46,100.0,91.29,8.98,69.39,20.0,80.0,95.32
84.11,68.32,89.03,80.49,7.99,62.02,9.76,69.0,76.49
40.08,30.0,50.0,60.0,3.09,0.0,0.0,3.0,32.36
45.94,37.26,57.82,66.87,2.0,39.3,0.41,0.0,31.13
52.57,37.58,50.0,60.0,2.0,14.2,0.0,19.0,26.4
71.36,51.76,79.95,72.91,5.68,29.82,11.63,43.0,60.6
100.0,95.0,100.0,100.0,10.0,100.0,20.0,100.0,91.46
96.68,88.45,93.3,88.37,8.28,94.08,17.62,95.0,91.67
100.0,88.36,100.0,100.0,10.0,90.52,20.0,87.0,98.02
93.33,89.52,92.99,94.57,9.3,90.16,18.04,71.0,88.36
88.19,85.26,92.98,94.54,10.0,100.0,20.0,82.0,86.15
98.05,95.0,100.0,100.0,10.0,90.87,14.3,97.0,99.9
84.67,63.28,81.89,87.0,8.72,49.26,16.32,74.0,75.89
64.06,54.37,72.87,81.19,6.63,46.13,6.02,70.0,67.43
100.0,90.73,88.44,86.58,8.83,100.0,20.0,100.0,99.9
100.0,95.0,100.0,100.0,9.78,96.95,20.0,71.0,99.9
50.72,49.55,60.07,68.24,5.02,21.36,6.78,26.0,50.34
41.02,48.84,59.67,67.24,4.1,1.68,5.07,0.0,47.18
72.62,70.89,83.55,81.97,7.36,79.25,11.68,71.0,75.67
88.68,91.1,90.37,100.0,6.45,100.0,19.79,84.0,94.26
93.97,83.26,100.0,83.2,10.0,82.99,20.0,86.0,92.56
40.0,37.96,50.0,69.68,2.0,0.0,0.04,0.0,26.29
95.57,92.22,100.0,100.0,8.92,84.07,20.0,100.0,97.07
60.27,30.25,68.0,69.37,3.97,4.04,0.0,11.0,32.16
63.91,53.07,63.72,66.63,5.0,28.21,9.13,40.0,54.38
40.57,39.63,50.0,60.0,4.79,0.0,0.0,0.0,30.58
100.0,82.47,91.03,96.63,8.31,85.24,19.29,100.0,96.97
86.46,62.68,85.97,88.17,6.35,83.2,13.9,65.0,82.14
49.14,30.0,53.87,64.65,2.0,43.41,0.0,19.0,30.52
97.6,93.91,92.02,99.02,9.3,67.09,19.45,87.0,94.59
85.35,95.0,85.57,85.06,8.47,73.18,17.83,100.0,90.97
72.32,55.37,81.65,76.89,3.54,22.59,10.84,69.0,69.99
100.0,91.23,88.08,100.0,10.0,94.2,15.27,65.0,93.07
42.02,42.3,56.58,73.86,4.58,6.07,6.58,0.0,44.66
48.18,60.2,65.21,63.6,4.33,7.21,6.66,25.0,49.16
41.26,30.0,50.0,60.0,3.64,33.05,0.0,0.0,25.49
46.3,30.0,50.0,60.0,2.0,9.75,0.0,7.0,27.22
99.34,92.34,97.78,96.24,10.0,80.41,18.05,100.0,98.03
92.42,95.0,100.0,100.0,10.0,100.0,20.0,100.0,91.55
70.99,83.96,74.4,98.41,4.7,30.02,12.2,28.0,62.33
100.0,95.0,100.0,93.32,10.0,100.0,12.28,100.0,92.82
62.75,51.15,66.74,79.67,5.67,91.15,7.36,71.0,62.16
67.8,46.38,74.05,77.39,3.65,36.42,8.26,47.0,57.97
79.91,73.92,65.73,82.92,4.36,46.78,17.38,52.0,69.96
68.36,52.14,67.53,85.75,6.27,47.73,13.51,54.0,66.49
63.99,61.38,65.26,78.37,4.82,84.83,7.42,27.0,51.96
100.0,89.7,93.38,87.18,7.89,100.0,20.0,100.0,91.99
67.89,57.01,80.08,74.08,7.37,47.89,6.45,56.0,65.22
82.36,88.06,90.37,86.42,9.91,88.15,6.96,65.0,73.83
95.93,87.75,84.53,94.07,8.03,100.0,17.85,100.0,94.91
76.94,77.17,95.71,86.15,7.4,58.89,17.1,68.0,79.99
40.0,38.01,54.22,61.25,4.69,0.0,1.92,18.0,29.94
53.18,34.26,50.01,60.0,2.0,21.69,0.0,2.0,36.77
89.66,64.76,86.21,73.03,8.99,66.89,14.62,60.0,77.13
62.83,62.84,77.08,64.2,4.92,48.67,14.91,45.0,71.0
73.02,57.86,75.18,72.25,6.21,76.07,5.43,56.0,68.48
68.21,42.89,62.92,85.66,3.93,26.37,9.67,66.0,49.63
100.0,95.0,100.0,98.38,8.04,95.37,18.08,100.0,94.69
49.4,31.29,50.0,60.0,2.0,52.76,0.16,0.0,33.51
40.0,30.0,57.44,60.0,3.28,11.35,0.0,0.0,32.56
82.4,60.75,77.82,79.91,10.0,77.52,20.0,44.0,70.39
50.43,35.6,63.82,76.87,8.4,35.18,6.18,55.0,54.24
91.19,72.15,74.05,88.54,6.96,27.4,13.93,54.0,70.52
88.93,92.44,80.56,89.0,7.59,59.91,15.86,65.0,76.69
94.07,93.92,99.35,98.4,8.58,100.0,15.49,100.0,91.68
40.0,30.0,50.0,60.0,3.61,0.0,0.73,0.0,27.64
52.89,46.03,59.62,65.32,2.95,21.55,0.0,11.0,48.08
85.36,92.04,96.97,91.05,7.2,75.12,20.0,79.0,93.69
98.3,90.9,95.96,89.82,9.49,65.13,20.0,85.0,93.46
91.73,87.72,100.0,100.0,10.0,74.35,17.92,87.0,83.81
100.0,90.67,79.96,100.0,8.56,92.76,18.0,98.0,99.09
80.03,63.43,78.68,76.26,5.66,40.03,13.18,57.0,57.5
40.0,30.0,72.93,62.38,2.0,14.49,2.97,23.0,31.56
55.29,51.92,61.18,83.18,2.77,0.0,0.0,28.0,36.04
66.31,38.78,56.8,74.41,2.39,12.63,5.27,37.0,41.24
96.57,69.88,90.72,92.22,6.24,93.26,19.8,92.0,95.33
74.51,70.61,72.19,85.74,7.45,100.0,3.91,55.0,71.33
45.86,30.0,52.77,60.89,2.0,2.39,0.5,26.0,35.31
79.81,49.74,74.19,72.05,2.8,43.8,3.07,40.0,54.13
94.45,82.2,90.72,89.37,7.39,99.24,20.0,100.0,86.32
74.94,67.91,79.08,83.92,5.48,71.69,11.53,64.0,74.11
86.59,87.93,87.32,81.62,7.17,89.23,13.12,88.0,90.64
82.11,77.14,80.61,91.24,9.0,48.05,16.43,71.0,83.77
96.22,87.54,90.93,99.21,9.02,92.86,16.77,100.0,95.87
79.55,54.19,78.0,88.9,7.65,65.62,12.43,54.0,74.41
50.55,44.08,62.79,65.41,6.86,13.3,7.54,24.0,47.85
40.48,36.94,62.59,72.05,2.95,17.46,1.06,27.0,29.18
82.2,64.87,87.55,92.28,5.8,22.9,7.55,65.0,74.7
40.0,30.0,58.38,60.0,2.0,16.24,0.0,15.0,27.46
71.53,52.51,75.66,73.65,5.27,38.7,7.87,21.0,55.22
49.96,55.91,71.6,73.91,7.75,54.62,1.33,29.0,61.36
40.0,36.12,50.0,60.0,2.0,19.94,0.31,0.0,30.27
41.34,35.34,62.07,61.73,4.26,36.42,0.7,28.0,48.15
93.93,86.67,95.3,97.92,6.4,91.81,19.35,100.0,92.49
85.77,67.49,72.7,81.34,8.0,25.72,14.41,62.0,67.35
73.16,61.58,71.81,71.55,5.78,19.35,6.88,62.0,60.79
76.5,78.44,74.31,90.15,9.73,38.49,10.89,66.0,71.34
76.67,71.0,64.77,76.92,7.3,68.57,7.49,39.0,68.85
93.73,95.0,100.0,95.88,10.0,71.83,18.1,100.0,94.41
74.34,70.87,70.35,92.31,5.09,50.87,10.2,42.0,67.99
40.0,30.0,50.0,62.38,4.6,0.0,4.03,0.0,34.75
100.0,87.94,100.0,95.15,10.0,100.0,17.85,97.0,86.74
79.06,80.77,82.21,79.53,10.0,80.97,16.52,91.0,80.35
48.3,38.91,57.46,75.19,2.43,25.38,5.63,26.0,42.52
41.19,36.32,59.11,65.38,2.0,16.04,4.99,0.0,33.08
81.83,68.15,74.75,84.09,5.71,45.8,12.29,77.0,72.53
75.3,61.8,63.46,70.34,4.7,65.14,6.02,35.0,59.68
88.44,86.73,100.0,100.0,10.0,100.0,20.0,100.0,99.9
60.11,58.47,63.46,77.34,5.81,49.63,1.1,41.0,54.75
41.92,30.0,52.17,62.69,3.75,1.97,3.03,0.0,32.95
100.0,90.83,88.68,89.51,6.75,49.3,20.0,78.0,89.7
100.0,88.02,97.85,96.8,9.28,100.0,20.0,100.0,93.56
78.21,68.23,80.15,85.81,7.35,54.72,12.98,60.0,73.12
83.19,79.2,90.93,89.25,9.8,100.0,15.57,73.0,86.65
75.36,58.13,70.65,80.89,6.48,56.74,16.65,54.0,68.39
65.3,70.55,75.76,86.38,7.55,100.0,12.07,37.0,67.91
87.51,87.18,99.02,100.0,9.66,100.0,16.19,85.0,94.49
77.7,72.93,94.87,88.73,8.64,73.17,15.5,57.0,73.42
65.19,54.75,80.6,70.12,9.11,10.69,3.64,37.0,53.03
100.0,91.9,100.0,99.6,10.0,82.57,15.56,100.0,94.45
40.0,30.0,53.03,70.13,2.53,0.0,0.87,9.0,37.36
100.0,95.0,100.0,89.42,10.0,89.58,15.23,100.0,88.08
40.94,30.0,50.0,60.0,2.11,0.0,0.0,0.0,33.53
41.78,42.39,56.61,68.06,3.84,28.14,0.15,33.0,47.71
69.62,50.95,77.23,76.99,7.22,75.64,10.14,37.0,63.3
73.91,74.37,71.0,76.11,4.61,25.99,6.12,40.0,54.15
