student_id,score_percentage,hard_question_accuracy,hint_usage_percentage,avg_confidence,answer_changes_rate,tab_switches_rate,avg_time_per_question,review_percentage,avg_first_action_latency,clicks_per_question,performance_trend,mastery_level,mastery_level_name
STU1742,27.05,9.89,69.42,2.92,0.42,0.0,1.0,0.0,0.5,2.04,0.12,0,at_risk
STU1743,61.73,42.25,0.0,3.93,0.07,0.0,33.27,3.59,38.68,1.0,-0.41,2,proficient
STU1744,76.34,51.9,19.71,3.55,0.3,0.93,86.12,11.8,57.92,2.53,0.32,2,proficient
STU1745,33.92,39.18,12.4,3.74,0.03,0.86,46.99,42.23,30.06,2.21,-0.37,1,developing
STU1746,78.83,83.53,100.0,3.35,0.24,0.3,56.67,9.96,25.27,3.09,-0.03,2,proficient
STU1747,55.69,40.91,19.89,3.64,0.14,0.34,1.0,14.05,0.5,1.63,0.45,1,developing
STU1748,0.0,0.0,33.18,3.09,0.12,0.08,30.89,3.17,24.09,1.54,-0.4,0,at_risk
STU1749,75.07,57.29,0.0,3.08,0.0,0.6,54.52,25.4,44.43,1.58,0.55,2,proficient
STU1750,64.37,68.57,48.7,2.56,0.16,0.46,33.06,0.0,21.79,1.6,0.39,2,proficient
STU1751,57.21,29.38,19.14,3.07,0.47,0.0,27.16,9.01,22.19,1.71,-0.31,1,developing
STU1752,48.04,34.47,11.88,2.93,0.26,0.1,1.0,1.53,0.5,1.09,0.27,1,developing
STU1753,79.52,92.4,41.22,2.35,0.29,0.21,19.09,12.32,13.84,2.42,0.16,3,advanced
STU1754,44.59,30.6,38.46,3.05,0.23,0.49,53.68,0.0,41.95,1.46,-0.04,1,developing
STU1755,31.48,2.22,42.45,2.89,0.18,0.0,82.01,34.87,60.0,2.07,0.15,1,developing
STU1756,65.45,60.07,61.13,3.76,0.0,0.0,1.0,0.0,0.5,1.63,0.02,2,proficient
STU1757,38.01,46.4,26.28,3.24,0.27,0.22,106.37,9.69,60.0,1.51,-0.07,1,developing
STU1758,34.8,43.1,7.69,3.24,0.0,0.48,1.0,33.32,0.5,1.34,0.04,0,at_risk
STU1759,36.3,27.27,16.29,2.54,0.04,0.55,77.89,14.73,60.0,1.17,-0.29,1,developing
STU1760,65.55,54.49,24.98,2.7,0.0,0.42,57.16,12.86,44.39,1.09,-0.17,2,proficient
STU1761,79.13,66.45,58.56,2.79,0.06,0.29,101.26,13.7,60.0,1.68,-0.09,2,proficient
STU1762,59.14,59.65,4.71,3.94,0.12,0.0,15.44,0.0,34.14,1.38,-0.09,2,proficient
STU1763,50.51,56.15,54.36,1.85,0.13,0.28,1.0,24.51,0.5,2.36,0.18,2,proficient
STU1764,100.0,85.25,0.0,3.74,0.07,0.0,44.82,10.51,43.27,1.0,-0.16,3,advanced
STU1765,53.25,14.59,31.43,2.58,0.18,0.0,81.1,4.7,60.0,1.56,-0.23,2,proficient
STU1766,62.08,41.79,17.28,3.39,0.0,0.0,38.96,0.0,37.82,1.1,-0.06,2,proficient
STU1767,71.84,64.25,0.0,2.58,0.34,0.41,93.12,5.5,60.0,1.02,0.37,2,proficient
STU1768,61.33,44.07,0.0,4.11,0.1,0.49,58.65,0.0,60.0,1.0,-0.4,1,developing
STU1769,88.32,76.73,52.01,3.44,0.22,0.0,12.8,1.81,0.5,2.21,0.33,2,proficient
STU1770,93.67,79.27,47.16,3.49,0.21,0.13,121.03,29.64,60.0,2.72,0.13,2,proficient
STU1771,23.4,12.4,0.0,3.3,0.05,0.0,65.17,0.0,60.0,1.0,-0.64,0,at_risk
STU1772,45.95,0.0,18.93,3.52,0.19,0.0,22.6,0.0,19.12,2.1,0.53,0,at_risk
STU1773,55.39,48.84,0.64,2.87,0.12,0.04,74.27,35.41,60.0,1.62,-0.55,2,proficient
STU1774,75.97,49.28,25.57,3.67,0.28,0.15,15.08,0.0,0.5,1.61,-0.39,2,proficient
STU1775,74.06,71.03,48.42,2.8,0.0,0.29,48.25,0.0,31.69,2.12,0.07,2,proficient
STU1776,100.0,100.0,86.59,2.84,0.18,0.51,1.0,33.59,0.5,2.9,-0.08,2,proficient
STU1777,30.24,10.69,20.23,3.82,0.02,0.6,47.19,18.47,41.38,1.68,0.2,0,at_risk
STU1778,70.62,35.95,46.9,3.54,0.08,0.22,6.89,0.0,0.5,1.19,0.15,2,proficient
STU1779,0.0,0.0,0.0,2.79,0.0,0.0,1.0,18.86,0.5,1.0,-0.16,0,at_risk
STU1780,61.06,52.6,18.26,3.35,0.17,0.0,46.75,30.03,42.09,2.13,-0.02,2,proficient
STU1781,26.1,4.78,35.46,3.44,0.55,0.53,1.0,12.13,0.5,2.3,0.0,0,at_risk
STU1782,25.38,40.57,32.62,2.7,0.0,0.19,22.53,18.5,16.59,1.53,-0.3,1,developing
STU1783,49.09,31.64,26.33,3.15,0.0,0.31,13.49,0.0,4.47,1.28,-0.06,1,developing
STU1784,66.33,71.09,66.71,3.27,0.0,0.18,1.0,32.59,0.5,2.56,0.19,2,proficient
STU1785,61.26,57.85,0.0,3.24,0.0,0.32,32.41,33.06,38.16,1.25,-0.25,2,proficient
STU1786,100.0,93.78,49.33,3.35,0.05,0.48,1.0,0.0,0.5,2.01,0.13,3,advanced
STU1787,32.49,1.4,52.38,2.79,0.19,0.15,46.27,18.44,31.91,2.12,-0.17,1,developing
STU1788,25.29,0.0,26.01,3.7,0.25,0.01,1.0,33.89,0.5,2.54,-0.15,0,at_risk
STU1789,31.61,9.69,0.0,2.74,0.08,0.0,1.0,16.26,0.5,1.19,-0.02,0,at_risk
STU1790,100.0,100.0,24.37,3.13,0.32,0.18,67.48,4.79,51.5,2.04,-0.01,3,advanced
STU1791,67.37,60.45,43.73,3.23,0.0,0.25,3.79,0.0,0.5,1.53,-0.04,2,proficient
STU1792,80.97,64.18,42.29,3.3,0.01,0.32,85.15,9.94,60.0,1.62,0.38,2,proficient
STU1793,34.62,0.07,55.77,2.99,0.06,0.0,101.88,21.2,60.0,2.0,0.03,1,developing
STU1794,95.25,82.21,0.0,3.76,0.19,0.5,64.09,0.0,57.91,1.29,-0.25,3,advanced
STU1795,89.05,58.17,100.0,3.55,0.0,0.13,31.49,12.33,0.5,2.73,0.1,2,proficient
STU1796,31.98,9.6,54.28,2.3,0.14,0.32,24.84,16.07,16.25,1.88,-0.22,0,at_risk
STU1797,39.15,48.14,59.79,2.44,0.22,0.56,99.78,26.67,60.0,2.94,0.1,2,proficient
STU1798,100.0,100.0,44.37,2.91,0.0,0.08,55.25,13.58,39.43,2.2,0.05,3,advanced
STU1799,41.89,34.29,40.17,3.15,0.12,0.0,1.52,49.46,0.5,1.89,-0.66,1,developing
STU1800,56.08,60.81,11.67,3.63,0.11,0.23,54.22,0.0,45.38,1.57,-0.12,2,proficient
STU1801,100.0,100.0,56.97,3.33,0.24,0.52,66.2,0.0,51.65,2.28,0.45,3,advanced
STU1802,100.0,100.0,43.47,3.03,0.23,0.8,92.46,40.2,60.0,2.52,-0.13,3,advanced
STU1803,78.15,77.57,6.5,3.62,0.0,0.0,28.03,0.0,33.68,1.0,0.29,3,advanced
STU1804,46.51,35.66,63.24,3.03,0.33,0.45,1.0,37.38,0.5,3.22,-0.37,1,developing
STU1805,34.19,16.23,2.74,3.87,0.12,0.05,31.97,19.59,4.06,1.42,-0.41,0,at_risk
STU1806,65.68,52.19,33.14,2.31,0.0,0.62,114.72,22.21,60.0,2.29,0.09,2,proficient
STU1807,50.36,10.24,62.95,2.84,0.15,0.08,100.34,15.9,60.0,2.68,-0.1,2,proficient
STU1808,77.95,65.78,5.87,3.3,0.2,0.87,108.69,7.28,60.0,1.59,-0.42,2,proficient
STU1809,47.39,33.16,50.16,2.15,0.0,0.0,92.3,0.0,60.0,1.21,0.13,2,proficient
STU1810,71.48,64.26,16.45,2.46,0.09,0.51,1.0,0.0,0.5,1.24,-0.34,2,proficient
STU1811,36.82,0.0,71.78,2.46,0.17,0.0,87.78,5.43,60.0,1.66,-0.51,2,proficient
STU1812,71.49,34.96,32.28,3.67,0.25,0.0,1.0,18.24,0.5,1.76,-0.17,2,proficient
STU1813,38.28,38.14,59.74,2.51,0.0,0.91,28.51,10.66,3.36,2.18,0.14,2,proficient
STU1814,62.71,80.43,15.83,3.1,0.11,0.56,44.75,0.0,38.82,1.17,-0.32,2,proficient
STU1815,54.79,31.0,0.0,2.1,0.3,0.42,47.69,1.81,21.66,1.27,0.05,1,developing
STU1816,81.73,82.48,37.53,3.82,0.07,0.81,17.99,0.0,0.5,1.53,0.07,2,proficient
STU1817,31.83,7.04,48.82,3.18,0.26,0.25,1.0,18.52,0.5,2.02,-0.28,0,at_risk
STU1818,33.66,56.07,6.29,3.63,0.02,0.54,49.85,23.7,44.01,2.03,-0.07,1,developing
STU1819,100.0,70.44,55.34,3.45,0.0,0.54,1.0,0.0,0.5,2.34,0.06,2,proficient
STU1820,100.0,100.0,52.95,3.14,0.0,0.76,61.04,0.0,31.57,1.39,0.34,3,advanced
STU1821,100.0,100.0,46.56,3.26,0.0,1.05,146.86,0.0,60.0,1.65,-0.23,2,proficient
STU1822,88.95,59.62,54.49,3.58,0.11,0.64,50.19,32.63,15.92,2.54,0.01,2,proficient
STU1823,0.0,0.0,0.0,3.29,0.0,0.0,20.12,0.0,15.3,1.0,-0.49,0,at_risk
STU1824,12.07,12.08,44.05,3.29,0.28,0.54,1.0,24.18,0.5,2.27,0.1,0,at_risk
STU1825,2.58,0.0,42.79,3.13,0.13,0.0,32.94,28.2,23.77,1.54,-0.15,0,at_risk
STU1826,78.64,89.94,20.53,3.17,0.06,0.53,17.24,0.0,21.04,1.3,-0.24,3,advanced
STU1827,22.23,11.27,17.69,3.47,0.11,0.0,1.0,21.82,0.5,1.89,-0.25,0,at_risk
STU1828,100.0,72.22,67.01,2.51,0.0,0.9,110.86,0.0,60.0,2.11,0.1,2,proficient
STU1829,90.9,74.71,0.0,3.45,0.02,0.0,56.76,0.0,60.0,1.0,-0.04,3,advanced
STU1830,14.82,0.0,16.84,3.76,0.25,0.38,62.85,85.54,46.15,3.22,0.22,0,at_risk
STU1831,83.33,100.0,17.33,3.08,0.12,0.45,58.45,32.64,41.43,1.97,-0.1,3,advanced
STU1832,47.06,8.67,17.41,3.45,0.34,0.0,1.0,13.51,0.5,1.67,-0.38,0,at_risk
STU1833,94.38,73.36,88.21,3.71,0.05,0.0,28.54,4.85,7.06,2.21,0.24,2,proficient
STU1834,61.69,47.42,11.38,3.14,0.0,0.19,39.28,6.24,47.08,1.09,0.09,2,proficient
STU1835,60.63,47.93,28.02,3.16,0.14,0.0,1.0,16.23,0.5,1.94,0.03,2,proficient
STU1836,76.55,78.42,54.46,2.84,0.0,0.17,43.49,0.0,14.69,2.27,-0.07,2,proficient
STU1837,58.94,69.06,0.0,3.08,0.0,0.16,27.59,21.82,39.59,1.0,-0.21,2,proficient
STU1838,12.38,0.0,0.0,3.22,0.1,0.0,1.0,44.09,0.5,1.59,-0.05,0,at_risk
STU1839,52.02,61.12,67.37,2.98,0.22,0.46,29.05,19.03,0.5,2.6,-0.17,2,proficient
STU1840,80.53,69.94,0.0,3.02,0.0,0.0,49.15,0.0,60.0,1.0,-0.07,3,advanced
STU1841,5.15,0.0,6.22,2.66,0.0,0.0,1.0,14.99,0.5,1.0,-0.12,0,at_risk
STU1842,88.4,79.31,52.12,2.9,0.0,0.49,134.25,33.97,60.0,2.35,0.24,2,proficient
STU1843,77.36,32.99,11.25,3.44,0.0,0.0,8.92,0.0,8.4,1.0,0.15,2,proficient
STU1844,45.97,31.09,0.0,3.63,0.0,0.0,25.78,0.0,27.67,1.0,-0.2,1,developing
STU1845,100.0,100.0,61.7,2.56,0.0,0.12,31.87,4.07,21.57,1.97,-0.07,3,advanced
STU1846,35.14,43.35,81.72,3.04,0.25,0.37,50.13,0.0,21.01,2.72,0.28,1,developing
STU1847,29.59,0.0,16.54,3.52,0.0,0.0,16.89,0.0,23.06,1.0,-0.18,0,at_risk
STU1848,89.23,61.72,83.45,2.76,0.23,0.23,3.81,3.82,0.5,2.56,0.35,2,proficient
STU1849,96.35,68.97,5.64,2.82,0.0,0.7,88.62,0.0,60.0,1.39,0.36,3,advanced
STU1850,61.51,11.59,48.35,3.57,0.17,0.35,45.98,0.0,23.98,1.78,0.29,2,proficient
STU1851,31.14,29.26,31.82,3.73,0.12,0.0,29.3,47.34,24.45,1.88,-0.34,1,developing
STU1852,25.6,47.53,7.2,2.79,0.03,0.05,85.9,0.0,60.0,1.0,0.04,1,developing
STU1853,100.0,92.79,29.61,3.38,0.09,0.0,113.65,8.67,60.0,1.09,-0.69,3,advanced
STU1854,76.65,58.03,22.89,3.48,0.03,0.46,43.0,3.18,21.16,1.36,0.06,2,proficient
STU1855,33.63,43.25,89.08,3.25,0.35,0.55,1.0,26.31,0.5,3.03,-0.25,2,proficient
STU1856,20.23,8.04,0.0,3.79,0.15,0.38,1.0,0.0,0.5,1.0,-0.06,0,at_risk
STU1857,69.23,69.43,0.0,3.29,0.0,0.41,58.82,0.0,60.0,1.12,0.05,2,proficient
STU1858,49.0,35.16,23.25,2.82,0.11,0.0,1.0,7.05,0.5,1.29,-0.36,1,developing
STU1859,62.41,38.15,30.32,3.95,0.24,0.0,1.0,10.9,0.5,1.32,0.12,2,proficient
STU1860,63.33,61.22,37.37,3.16,0.0,0.44,101.04,0.0,60.0,1.32,-0.36,2,proficient
STU1861,59.83,17.9,50.38,3.43,0.0,0.0,30.54,0.0,25.24,1.28,0.3,2,proficient
STU1862,44.31,20.24,0.0,3.49,0.11,0.32,49.33,0.0,40.14,1.0,-0.34,1,developing
STU1863,41.38,47.8,58.09,2.93,0.05,0.0,25.73,11.81,16.01,2.23,-0.59,2,proficient
STU1864,49.31,61.61,10.99,3.65,0.06,0.33,1.0,0.0,0.5,1.34,-0.1,1,developing
STU1865,17.47,9.31,58.0,3.7,0.08,0.0,30.11,6.83,25.16,1.89,-0.23,0,at_risk
STU1866,55.55,66.66,20.93,2.73,0.0,0.0,17.08,9.1,4.88,1.67,-0.41,1,developing
STU1867,100.0,100.0,41.99,2.72,0.05,0.57,16.12,2.92,0.5,1.78,-0.14,3,advanced
STU1868,36.8,59.83,3.24,3.31,0.1,0.4,35.44,22.76,30.61,1.68,-0.17,1,developing
STU1869,49.73,26.73,29.68,3.25,0.16,0.21,17.04,10.15,2.73,1.9,-0.08,1,developing
STU1870,59.18,65.54,6.46,3.47,0.1,1.06,22.64,20.06,11.61,1.41,-0.32,2,proficient
STU1871,79.91,64.13,0.0,3.35,0.0,0.3,111.36,11.82,60.0,1.0,-0.29,2,proficient
STU1872,22.89,3.52,0.0,2.52,0.27,0.0,79.67,35.98,60.0,1.1,-0.55,0,at_risk
STU1873,37.58,38.27,23.88,2.65,0.24,0.84,23.35,17.49,0.5,2.01,0.0,1,developing
STU1874,64.34,47.48,25.19,3.02,0.04,0.36,1.0,0.71,0.5,1.32,-0.18,2,proficient
STU1875,40.49,24.18,28.25,3.16,0.0,0.2,12.11,33.56,0.5,1.4,-0.16,1,developing
STU1876,66.07,27.02,14.27,3.49,0.0,0.58,17.56,0.0,16.55,1.52,0.08,2,proficient
STU1877,91.16,100.0,4.71,3.75,0.0,0.61,36.73,16.38,37.71,1.51,-0.09,3,advanced
STU1878,68.88,60.77,30.42,3.84,0.37,0.36,35.14,17.76,8.12,2.26,0.37,2,proficient
STU1879,31.62,55.23,51.57,3.19,0.18,0.0,1.0,36.96,0.5,2.86,-0.35,1,developing
STU1880,18.34,38.74,15.18,2.8,0.27,0.67,57.4,7.48,43.76,1.9,-0.01,1,developing
STU1881,38.77,32.46,33.31,3.64,0.24,0.0,1.0,0.0,0.5,1.84,0.02,1,developing
STU1882,45.89,37.99,33.43,2.84,0.0,0.0,79.73,10.01,60.0,1.58,-0.38,2,proficient
STU1883,2.42,0.0,25.77,2.2,0.1,0.0,1.0,3.3,0.5,1.29,-0.28,0,at_risk
STU1884,70.33,58.82,51.75,2.1,0.0,0.42,44.31,18.45,13.85,2.23,-0.19,2,proficient
STU1885,32.02,38.36,55.1,3.46,0.43,0.76,1.0,25.64,0.5,3.55,0.33,0,at_risk
STU1886,48.23,52.76,0.0,3.31,0.0,0.0,54.3,13.71,60.0,1.0,-0.5,1,developing
STU1887,19.43,0.0,18.55,3.49,0.28,0.0,1.0,0.0,0.5,1.66,-0.03,0,at_risk
STU1888,50.48,62.18,26.63,2.96,0.16,0.7,44.9,23.97,28.37,2.1,-0.11,1,developing
STU1889,31.52,13.89,66.46,3.86,0.4,0.0,1.0,0.0,0.5,1.51,-0.13,0,at_risk
STU1890,95.5,100.0,19.9,3.16,0.17,0.89,30.77,1.67,13.29,1.45,-0.2,3,advanced
STU1891,45.06,16.72,50.37,3.3,0.22,0.0,1.0,19.18,0.5,1.97,-0.25,2,proficient
STU1892,45.67,60.96,7.64,2.69,0.15,0.36,1.0,15.39,0.5,1.0,-0.53,1,developing
STU1893,0.0,0.0,40.65,2.83,0.3,0.1,63.77,48.58,43.73,2.57,-0.3,0,at_risk
STU1894,47.0,38.98,25.17,3.71,0.07,0.0,1.0,15.57,0.5,1.65,0.29,1,developing
STU1895,62.49,52.31,30.27,2.75,0.0,0.11,52.62,19.48,42.45,2.0,0.32,2,proficient
STU1896,77.38,87.11,1.35,2.81,0.14,0.0,32.3,15.18,39.13,1.25,-0.33,3,advanced
STU1897,63.32,37.77,29.79,3.2,0.1,0.21,1.0,0.0,0.5,1.03,0.01,2,proficient
STU1898,80.33,83.45,24.51,2.93,0.19,0.69,58.13,41.07,40.27,2.29,-0.21,2,proficient
STU1899,7.6,8.97,14.36,3.2,0.37,0.0,1.0,22.62,0.5,1.73,0.03,0,at_risk
STU1900,77.11,53.45,28.53,3.89,0.02,0.26,1.0,0.0,0.5,1.51,-0.27,2,proficient
STU1901,56.04,41.25,58.61,2.6,0.14,0.0,47.18,13.12,27.87,2.28,0.0,2,proficient
STU1902,49.89,35.43,31.88,3.23,0.0,0.0,1.0,0.17,0.5,1.61,0.14,1,developing
STU1903,26.5,17.59,42.09,2.95,0.0,0.0,51.49,23.43,39.47,1.96,-0.76,0,at_risk
STU1904,93.15,81.56,42.09,3.17,0.32,0.11,110.97,22.0,60.0,2.21,-0.36,2,proficient
STU1905,81.39,77.05,73.45,3.12,0.04,0.87,128.57,13.8,60.0,2.82,-0.09,2,proficient
STU1906,71.58,58.51,79.18,2.85,0.17,0.14,28.62,5.1,11.07,2.68,0.19,2,proficient
STU1907,50.63,43.8,54.16,3.5,0.0,0.0,9.95,7.92,0.5,1.73,-0.29,2,proficient
STU1908,61.53,66.34,0.0,4.34,0.32,0.41,1.0,4.99,0.5,1.57,0.27,2,proficient
STU1909,39.73,39.44,0.0,2.99,0.12,0.43,1.0,0.0,7.48,1.26,-0.1,0,at_risk
STU1910,0.0,17.49,6.5,2.78,0.0,0.1,15.5,23.45,5.99,1.32,0.24,0,at_risk
STU1911,60.48,48.8,3.91,3.45,0.26,0.62,20.49,18.17,24.23,2.02,-0.26,2,proficient
STU1912,0.0,0.0,35.71,2.36,0.05,0.0,5.09,2.86,9.6,1.36,-0.34,0,at_risk
STU1913,81.0,52.44,76.39,3.62,0.36,0.31,13.09,20.22,0.5,2.75,-0.04,2,proficient
STU1914,42.98,16.04,50.56,3.06,0.05,0.0,1.0,41.27,0.5,2.43,0.1,1,developing
STU1915,0.0,0.0,25.99,2.48,0.05,0.0,69.85,0.0,60.0,1.0,-0.21,0,at_risk
STU1916,94.41,100.0,20.18,3.5,0.11,0.21,145.74,30.69,60.0,2.44,0.18,3,advanced
STU1917,56.25,52.25,72.53,2.69,0.34,0.26,101.14,22.59,60.0,2.79,-0.15,2,proficient
STU1918,45.83,58.07,0.0,2.71,0.0,0.0,97.52,18.86,60.0,1.0,-0.02,2,proficient
STU1919,6.79,30.94,0.0,2.9,0.0,0.0,87.64,19.29,60.0,1.0,-0.28,1,developing
STU1920,69.26,64.35,0.0,3.74,0.13,0.0,1.0,10.28,0.5,1.0,-0.09,2,proficient
STU1921,86.72,58.05,26.43,2.94,0.24,0.84,63.27,0.0,44.66,1.65,-0.3,2,proficient
STU1922,50.8,50.66,40.93,3.12,0.1,0.2,1.0,9.09,0.5,1.54,0.01,1,developing
STU1923,35.71,30.29,49.31,2.64,0.09,0.0,88.55,0.0,60.0,1.8,-0.1,1,developing
STU1924,18.36,20.49,39.51,2.72,0.0,0.0,6.17,0.0,0.5,1.58,-0.27,0,at_risk
STU1925,36.54,9.42,47.36,3.57,0.31,0.0,31.19,44.21,19.03,2.67,-0.07,0,at_risk
STU1926,60.35,70.33,36.01,2.64,0.0,0.74,57.41,8.23,37.47,2.18,0.29,2,proficient
STU1927,91.24,100.0,21.84,3.11,0.05,0.52,111.16,25.69,60.0,1.48,-0.61,3,advanced
STU1928,60.95,65.45,25.5,4.01,0.0,0.0,1.0,0.0,0.5,1.0,-0.46,2,proficient
STU1929,80.23,44.05,9.57,2.61,0.1,0.29,139.97,26.33,60.0,1.59,-0.36,2,proficient
STU1930,57.62,57.71,48.49,2.94,0.16,0.0,1.0,0.0,0.5,1.36,-0.17,1,developing
STU1931,80.57,55.63,23.64,3.31,0.14,0.11,75.51,19.11,60.0,1.7,-0.19,2,proficient
STU1932,33.61,29.42,13.08,2.86,0.0,0.0,30.95,0.0,33.19,1.0,-0.27,1,developing
STU1933,100.0,100.0,0.0,3.34,0.1,0.7,49.35,0.0,36.67,1.0,-0.27,3,advanced
STU1934,20.21,0.1,43.82,3.7,0.25,0.5,46.8,36.81,24.76,2.61,-0.12,0,at_risk
STU1935,47.34,39.42,48.37,3.28,0.08,0.19,41.36,22.63,13.67,1.91,0.2,1,developing
STU1936,52.02,36.51,22.66,3.05,0.17,0.0,29.27,13.19,25.29,1.66,0.06,1,developing
STU1937,36.86,13.46,100.0,2.84,0.08,0.28,93.61,10.46,55.64,2.37,0.37,1,developing
STU1938,23.08,13.8,0.0,2.47,0.0,0.0,1.0,37.51,0.5,1.49,0.07,0,at_risk
STU1939,50.84,35.09,37.32,3.21,0.01,0.17,1.0,2.03,0.5,1.24,-0.64,2,proficient
STU1940,26.01,44.88,8.46,3.4,0.0,0.0,1.0,0.0,0.5,1.0,0.22,0,at_risk
STU1941,46.29,58.31,83.26,2.98,0.01,0.0,6.84,8.26,1.93,1.82,-0.06,2,proficient
STU1942,0.09,0.0,28.51,3.15,0.19,0.05,26.52,18.24,9.62,1.32,-0.26,0,at_risk
STU1943,49.84,60.14,21.33,3.07,0.14,0.19,61.82,45.02,60.0,2.09,-0.07,2,proficient
STU1944,100.0,89.07,59.21,2.82,0.04,0.86,31.6,3.22,0.5,2.85,0.36,2,proficient
STU1945,59.4,58.18,40.21,3.75,0.04,0.52,69.08,31.51,33.66,2.19,-0.31,2,proficient
STU1946,58.26,18.24,0.0,4.2,0.23,0.18,34.74,12.54,43.18,1.0,-0.06,1,developing
STU1947,60.56,35.44,71.19,2.93,0.26,0.27,106.8,2.32,60.0,2.17,0.02,2,proficient
STU1948,99.48,100.0,0.0,3.56,0.0,0.67,99.49,0.0,60.0,1.0,-0.5,3,advanced
STU1949,66.61,54.0,59.68,3.11,0.0,0.0,1.0,23.1,0.5,2.19,0.47,2,proficient
STU1950,37.16,18.59,24.04,3.11,0.39,0.76,52.74,49.29,32.78,2.75,-0.12,1,developing
STU1951,15.61,25.29,32.7,2.99,0.08,0.0,1.0,11.45,0.5,1.54,-0.11,0,at_risk
STU1952,33.61,9.82,0.0,3.09,0.17,0.0,17.85,10.98,17.55,1.3,-0.16,0,at_risk
STU1953,50.83,39.36,0.0,3.66,0.0,0.03,47.09,25.79,41.58,1.0,0.15,1,developing
STU1954,67.56,68.82,0.0,3.1,0.05,0.0,1.0,0.0,0.5,1.0,0.2,2,proficient
STU1955,59.13,38.35,69.97,3.2,0.26,0.0,72.08,37.34,50.12,2.54,-0.0,2,proficient
STU1956,71.93,66.46,49.68,3.63,0.02,0.0,24.92,0.0,18.21,1.37,0.18,2,proficient
STU1957,93.92,84.74,39.38,2.98,0.0,0.24,115.19,3.35,60.0,1.8,0.12,2,proficient
STU1958,53.07,66.67,46.75,2.67,0.0,0.34,1.0,7.62,0.5,2.25,0.19,1,developing
STU1959,68.78,49.32,39.57,2.99,0.0,0.05,70.27,4.2,60.0,1.66,0.09,2,proficient
STU1960,6.17,0.0,0.0,2.95,0.0,0.0,54.38,13.84,60.0,1.0,-0.24,0,at_risk
STU1961,82.46,96.49,0.0,3.2,0.23,0.47,4.9,0.0,0.5,1.0,-0.2,3,advanced
STU1962,80.38,51.87,46.47,3.61,0.13,0.0,49.12,6.57,35.14,1.67,0.03,2,proficient
STU1963,68.93,96.62,27.69,3.86,0.17,0.47,28.27,0.0,19.29,1.05,-0.39,3,advanced
STU1964,57.08,66.42,67.44,3.0,0.12,0.68,1.0,17.18,0.5,2.58,-0.13,2,proficient
STU1965,66.72,66.12,55.95,3.31,0.13,1.02,1.0,40.86,0.5,3.07,-0.06,2,proficient
STU1966,33.02,31.56,53.53,3.23,0.02,1.42,75.9,33.9,45.95,2.48,-0.2,1,developing
STU1967,85.86,61.48,8.26,3.56,0.16,0.06,1.0,28.99,0.5,1.33,-0.38,2,proficient
STU1968,43.12,45.44,41.84,3.57,0.0,0.19,76.8,29.3,60.0,2.61,0.1,1,developing
STU1969,84.71,76.26,12.9,2.94,0.1,0.31,1.0,0.0,0.5,1.36,-0.06,3,advanced
STU1970,51.69,27.53,32.78,3.71,0.15,0.0,1.0,16.75,0.5,1.77,-0.12,1,developing
STU1971,68.74,55.04,27.96,2.86,0.22,0.24,68.79,0.0,60.0,1.84,-0.52,2,proficient
STU1972,30.07,28.53,0.0,3.08,0.14,0.05,42.33,0.0,28.82,1.2,0.1,1,developing
STU1973,100.0,84.71,73.85,2.56,0.36,0.75,40.95,30.19,6.79,3.22,0.17,2,proficient
STU1974,100.0,100.0,16.65,3.85,0.17,0.15,10.14,42.13,1.24,2.5,-0.09,3,advanced
STU1975,37.83,29.33,18.12,2.47,0.0,0.29,18.85,2.29,15.64,1.23,0.13,1,developing
STU1976,21.28,21.2,42.47,3.42,0.0,0.07,80.32,6.12,60.0,1.75,-0.35,1,developing
STU1977,100.0,100.0,53.98,2.63,0.19,0.78,137.75,7.32,60.0,2.17,-0.22,2,proficient
STU1978,20.69,31.68,56.55,2.88,0.02,0.0,38.17,37.94,19.23,2.19,0.03,0,at_risk
STU1979,100.0,98.74,44.91,3.42,0.0,0.0,13.11,12.31,0.5,1.58,-0.17,3,advanced
STU1980,49.75,66.94,18.35,2.82,0.07,0.94,14.41,0.0,1.45,1.45,-0.0,1,developing
STU1981,83.65,58.44,11.39,3.18,0.2,0.0,18.08,0.0,21.78,1.36,0.18,2,proficient
STU1982,93.48,79.6,4.11,2.86,0.0,0.11,40.56,4.75,38.77,1.0,-0.19,3,advanced
STU1983,23.05,29.96,0.0,2.59,0.17,0.35,1.0,22.29,0.5,1.44,-0.11,0,at_risk
STU1984,71.2,68.97,29.95,3.05,0.15,0.31,117.78,22.08,60.0,1.89,-0.11,2,proficient
STU1985,92.32,100.0,21.09,2.93,0.0,0.55,153.35,11.16,60.0,1.36,-0.36,3,advanced
STU1986,29.48,14.63,36.19,3.34,0.28,0.3,1.0,0.0,0.5,1.9,0.21,0,at_risk
STU1987,55.11,46.88,36.25,3.04,0.1,0.63,30.94,9.75,15.75,2.31,-0.3,1,developing
STU1988,100.0,79.1,25.17,3.71,0.28,0.0,1.0,11.24,6.89,2.16,-0.01,3,advanced
STU1989,0.0,0.0,24.56,2.7,0.0,0.0,1.0,40.08,0.5,1.79,-0.09,0,at_risk
STU1990,34.27,25.04,72.79,3.37,0.15,0.45,38.35,25.14,20.62,2.81,0.21,1,developing
